Symbol,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Ratio
MTCH,33.0,1.2,1.2,1.31,0.3,+33.33%,35,1117,45.61%,3.6363636363636362
MTCH,33.5,1.51,1.61,1.75,0.25,+19.84%,2,274,49.61%,4.507462686567164
MTCH,34.0,2.02,2.06,2.22,0.41,+25.47%,2519,2552,55.08%,5.9411764705882355
MTCH,34.5,2.53,2.53,2.69,0.92,+57.14%,2,108,58.98%,7.333333333333333
MTCH,35.0,3.17,3.0,3.15,0.72,+29.39%,2,235,58.59%,9.057142857142857
MTCH,35.5,2.88,3.5,3.7,0.0,-,3,42,75.78%,8.112676056338028
MTCH,36.0,3.9,4.0,4.25,1.25,+47.17%,9,34,64.84%,10.833333333333334
MTCH,36.5,4.3,4.45,4.7,3.11,+261.34%,5,281,89.84%,11.78082191780822
MTCH,37.0,3.92,5.0,5.25,0.0,-,1,55,76.56%,10.594594594594595
MTCH,37.5,2.95,5.35,5.75,0.0,-,15,44,112.50%,7.866666666666668
MTCH,38.0,6.3,5.95,6.2,2.69,+74.52%,14,36,109.38%,16.57894736842105
MTCH,38.5,2.25,6.45,6.8,0.0,-,-,3,92.97%,5.844155844155844
MTCH,39.0,5.8,6.95,7.3,0.0,-,1,1,98.44%,14.871794871794872
MTCH,39.5,7.48,7.45,7.7,1.33,+21.63%,1,1,127.34%,18.936708860759495
MTCH,40.0,8.02,7.95,8.2,1.25,+18.46%,1,30,133.20%,20.049999999999997
MTCH,40.5,5.85,8.45,8.7,0.0,-,-,11,138.67%,14.444444444444443
MTCH,41.0,7.91,8.9,9.3,0.0,-,1,14,98.44%,19.29268292682927
MTCH,42.0,6.85,9.95,10.25,0.0,-,-,0,107.81%,16.30952380952381
MTCH,42.5,5.2,10.45,10.75,0.0,-,-,0,112.50%,12.23529411764706
MTCH,43.0,8.25,10.9,11.2,0.0,-,-,0,165.23%,19.186046511627907
MTCH,43.5,10.3,11.35,11.7,0.0,-,1,18,170.31%,23.678160919540232
MTCH,44.0,10.1,11.9,12.2,0.0,-,2,2,175.00%,22.954545454545453
MTCH,45.0,9.85,12.95,13.25,0.0,-,20,0,131.25%,21.88888888888889
MTCH,46.0,9.8,13.95,14.25,0.0,-,-,0,137.50%,21.304347826086957
MTCH,47.0,11.8,14.95,15.25,0.0,-,-,0,143.75%,25.106382978723406
MTCH,55.0,21.65,22.9,23.25,0.0,-,2,0,282.81%,39.36363636363636
NKE,80.0,0.02,0.0,0.01,0.0,-,-,7,140.63%,0.025
NKE,90.0,0.01,0.0,0.01,0.0,-,6,21,106.25%,0.011111111111111112
NKE,95.0,0.01,0.0,0.05,0.0,-,1,64,105.47%,0.010526315789473684
NKE,100.0,0.01,0.0,0.03,0.0,-,1,14,82.81%,0.01
NKE,105.0,0.01,0.0,0.02,0.0,-,120,251,64.06%,0.009523809523809525
NKE,107.0,0.07,0.0,0.05,0.0,-,3,14,64.06%,0.06542056074766356
NKE,108.0,0.01,0.0,0.05,0.0,-,1,131,60.16%,0.009259259259259259
NKE,109.0,0.01,0.01,0.06,0.0,-,6,540,59.77%,0.009174311926605505
NKE,110.0,0.03,0.01,0.02,0.0,-,2,338,50.00%,0.027272727272727275
NKE,111.0,0.02,0.01,0.03,0.0,-,5,40,51.56%,0.018018018018018018
NKE,112.0,0.03,0.01,0.03,0.0,-,22,56,48.44%,0.026785714285714288
NKE,113.0,0.02,0.02,0.03,-0.02,-50.00%,1,262,44.92%,0.017699115044247787
NKE,114.0,0.03,0.02,0.04,0.0,-,7,218,43.36%,0.02631578947368421
NKE,115.0,0.05,0.03,0.05,-0.01,-16.67%,26,435,41.21%,0.043478260869565216
NKE,116.0,0.05,0.04,0.06,0.01,+25.00%,35,190,38.87%,0.04310344827586207
NKE,117.0,0.06,0.03,0.08,0.01,+20.00%,19,108,37.01%,0.05128205128205128
NKE,118.0,0.09,0.07,0.1,0.02,+28.57%,19,143,34.67%,0.07627118644067797
NKE,119.0,0.13,0.1,0.13,0.05,+62.50%,136,164,32.42%,0.1092436974789916
NKE,120.0,0.17,0.13,0.19,0.05,+41.67%,225,1437,31.06%,0.14166666666666666
NKE,121.0,0.24,0.22,0.27,0.07,+41.18%,125,264,29.44%,0.19834710743801653
NKE,122.0,0.32,0.32,0.39,0.1,+45.45%,139,835,27.88%,0.26229508196721313
NKE,123.0,0.5,0.54,0.58,0.17,+51.52%,80,252,26.71%,0.40650406504065045
NKE,124.0,0.83,0.81,0.85,0.34,+69.39%,158,1126,25.54%,0.6693548387096774
NKE,125.0,1.24,1.18,1.24,0.54,+77.14%,672,487,24.71%,0.992
NKE,126.0,1.74,1.67,1.78,0.71,+68.93%,160,644,24.41%,1.380952380952381
NKE,127.0,2.17,2.28,2.42,0.65,+42.76%,336,599,23.68%,1.7086614173228345
NKE,128.0,3.45,2.9,3.2,1.37,+65.87%,24,384,23.63%,2.6953125
NKE,129.0,4.24,3.9,4.1,1.52,+55.88%,1,110,25.10%,3.286821705426357
NKE,130.0,4.9,4.6,5.15,0.9,+22.50%,2,70,31.35%,3.769230769230769
NKE,131.0,4.5,5.6,6.15,0.0,-,3,14,35.65%,3.435114503816794
NKE,132.0,7.04,6.6,7.15,0.0,-,1,3,39.84%,5.333333333333334
NKE,134.0,9.55,8.6,9.2,0.0,-,-,2,50.00%,7.1268656716417915
NKE,135.0,10.45,9.55,10.15,-1.1,-9.52%,5,4,51.56%,7.74074074074074
NKE,136.0,12.25,10.65,11.2,0.0,-,1,7,57.72%,9.007352941176471
NKE,137.0,12.1,11.6,12.15,0.25,+2.11%,19,4,58.89%,8.832116788321168
NKE,140.0,12.7,14.65,15.25,0.0,-,1,5,51.95%,9.071428571428571
NKE,141.0,13.45,15.6,16.2,0.0,-,-,0,75.59%,9.539007092198581
NKE,144.0,19.4,18.6,19.2,0.0,-,-,0,85.64%,13.472222222222221
ORCL,75.0,0.1,0.0,0.03,0.0,-,-,2,93.75%,0.13333333333333336
ORCL,78.0,0.03,0.0,0.02,0.0,-,200,84,76.56%,0.038461538461538464
ORCL,79.0,0.02,0.0,0.03,0.0,-,20,22,75.78%,0.025316455696202535
ORCL,80.0,0.05,0.0,0.03,0.0,-,60,24,71.88%,0.0625
ORCL,81.0,0.03,0.0,0.02,0.0,-,30,30,64.06%,0.037037037037037035
ORCL,82.0,0.06,0.0,0.02,0.0,-,20,34,59.38%,0.07317073170731707
ORCL,83.0,0.01,0.0,0.03,-0.03,-75.00%,1,22,58.59%,0.012048192771084338
ORCL,84.0,0.06,0.0,0.03,0.0,-,4,5,54.69%,0.07142857142857142
ORCL,85.0,0.02,0.01,0.02,0.01,+100.00%,38,54,50.00%,0.023529411764705882
ORCL,86.0,0.02,0.02,0.03,0.01,+100.00%,56,17,50.39%,0.023255813953488372
ORCL,87.0,0.03,0.02,0.03,0.01,+50.00%,2,51,46.09%,0.034482758620689655
ORCL,88.0,0.03,0.02,0.03,0.0,-,1,152,41.41%,0.03409090909090909
ORCL,89.0,0.04,0.02,0.04,0.01,+33.33%,1,122,38.67%,0.0449438202247191
ORCL,90.0,0.04,0.03,0.04,0.01,+33.33%,17,3160,33.79%,0.044444444444444446
ORCL,91.0,0.03,0.04,0.05,-0.02,-40.00%,9,246,30.27%,0.03296703296703297
ORCL,92.0,0.04,0.05,0.06,-0.02,-33.33%,42,187,26.27%,0.043478260869565216
ORCL,93.0,0.1,0.07,0.12,0.01,+11.11%,36,499,25.00%,0.10752688172043011
ORCL,94.0,0.17,0.15,0.19,0.04,+30.77%,60,2200,21.97%,0.18085106382978725
ORCL,95.0,0.35,0.32,0.35,0.11,+45.83%,282,1795,19.87%,0.3684210526315789
ORCL,96.0,0.66,0.62,0.66,0.18,+37.50%,151,626,18.16%,0.6875
ORCL,97.0,1.08,1.11,1.2,0.2,+22.73%,42,323,16.99%,1.1134020618556701
ORCL,98.0,1.81,1.78,2.06,0.34,+23.13%,7,103,20.07%,1.846938775510204
ORCL,99.0,2.7,2.79,3.1,0.36,+15.38%,10,35,28.08%,2.7272727272727275
ORCL,100.0,3.2,3.7,4.0,0.0,-,13,27,29.20%,3.2
ORCL,103.0,9.5,6.65,7.05,0.0,-,1,0,47.66%,9.223300970873787
ORCL,107.0,12.1,10.65,11.05,0.0,-,1,0,66.50%,11.30841121495327
ORCL,120.0,26.11,23.65,24.05,0.0,-,5,0,117.77%,21.758333333333333
ROST,90.0,0.1,0.0,0.1,0.0,-,1,2,67.58%,0.1111111111111111
ROST,93.0,0.2,0.0,0.1,0.0,-,12,12,54.30%,0.21505376344086022
ROST,94.0,0.05,0.0,0.1,0.0,-,7,7,50.00%,0.05319148936170213
ROST,95.0,0.05,0.0,0.1,0.0,-,2,28,51.56%,0.05263157894736842
ROST,97.0,0.05,0.0,0.1,0.0,-,4,5,41.80%,0.051546391752577324
ROST,98.0,0.06,0.05,0.1,-0.04,-40.00%,22,10,36.91%,0.061224489795918366
ROST,99.0,0.11,0.05,0.15,0.0,-,1,9,35.16%,0.1111111111111111
ROST,100.0,0.2,0.15,0.2,0.0,-,12,52,32.28%,0.2
ROST,101.0,0.25,0.2,0.3,0.02,+8.70%,21,30,30.32%,0.24752475247524752
ROST,102.0,0.41,0.35,0.5,0.04,+10.81%,3,54,29.74%,0.4019607843137255
ROST,103.0,0.85,0.6,0.75,0.24,+39.34%,1,84,28.08%,0.8252427184466018
ROST,104.0,0.8,1.0,1.1,0.0,-,4,55,26.22%,0.7692307692307693
ROST,105.0,1.45,1.5,1.65,0.23,+18.85%,6,35,25.93%,1.380952380952381
ROST,106.0,1.7,1.9,2.3,0.0,-,3,54,24.61%,1.6037735849056605
ROST,107.0,3.08,2.7,3.1,0.0,-,20,47,23.93%,2.8785046728971966
ROST,108.0,4.07,3.8,4.2,0.0,-,1,34,33.55%,3.768518518518519
ROST,110.0,6.38,5.4,6.6,0.0,-,-,2,59.38%,5.8
ROST,113.0,6.6,7.4,9.8,0.0,-,5,0,83.40%,5.84070796460177
SLB,35.0,0.02,0.0,0.03,0.0,-,1,2,120.31%,0.05714285714285715
SLB,39.5,0.02,0.0,0.03,0.0,-,1,1,75.78%,0.05063291139240507
SLB,40.0,0.02,0.0,0.03,0.0,-,71,78,71.09%,0.05
SLB,40.5,0.13,0.0,0.03,0.0,-,20,22,66.41%,0.3209876543209877
SLB,41.0,0.04,0.0,0.03,0.0,-,2,13,61.72%,0.0975609756097561
SLB,41.5,0.01,0.0,0.03,0.0,-,26,30,57.03%,0.024096385542168676
SLB,42.0,0.08,0.0,0.03,0.0,-,5,29,52.34%,0.19047619047619047
SLB,42.5,0.04,0.01,0.03,0.0,-,27,51,50.00%,0.09411764705882353
SLB,43.0,0.05,0.02,0.03,0.0,-,74,132,48.44%,0.11627906976744186
SLB,43.5,0.04,0.03,0.04,-0.07,-63.64%,14,12,45.70%,0.09195402298850575
SLB,44.0,0.05,0.04,0.06,-0.07,-58.33%,12,346,44.14%,0.11363636363636365
SLB,44.5,0.07,0.07,0.09,-0.11,-61.11%,27,123,42.38%,0.15730337078651688
SLB,45.0,0.14,0.11,0.13,-0.16,-53.33%,294,601,40.43%,0.3111111111111111
SLB,45.5,0.14,0.17,0.21,-0.26,-65.00%,7,74,40.04%,0.3076923076923077
SLB,46.0,0.29,0.27,0.32,-0.25,-46.30%,243,299,39.45%,0.6304347826086956
SLB,46.5,0.4,0.4,0.44,-0.44,-52.38%,70,772,37.11%,0.8602150537634409
SLB,47.0,0.43,0.59,0.64,-0.61,-58.65%,56,147,36.72%,0.9148936170212766
SLB,47.5,0.86,0.84,0.88,-0.39,-31.20%,45,63,35.55%,1.8105263157894735
SLB,48.0,0.89,1.14,1.19,-0.86,-49.14%,1270,3275,35.16%,1.8541666666666667
SLB,48.5,2.64,1.49,1.58,0.0,-,3,69,36.52%,5.443298969072165
SLB,49.0,2.38,1.82,2.0,0.0,-,1,32,37.79%,4.857142857142857
SLB,49.5,2.45,2.32,2.49,-0.9,-26.87%,22,169,43.16%,4.94949494949495
SLB,50.0,2.52,2.81,2.95,-0.73,-22.46%,6,47,45.12%,5.04
SLB,51.0,4.56,3.75,4.0,0.0,-,1,40,61.33%,8.941176470588234
SLB,52.0,4.95,4.7,5.0,-2.4,-32.65%,1,4,71.68%,9.51923076923077
SLB,53.0,2.83,5.75,6.0,0.0,-,1,0,61.72%,5.339622641509434
SLB,54.0,4.65,6.75,6.95,0.0,-,1,0,60.94%,8.611111111111112
SLB,55.0,6.5,7.75,7.95,0.0,-,5,0,67.97%,11.818181818181818
STX,40.0,0.03,0.0,0.05,0.0,-,-,75,147.66%,0.075
STX,45.0,0.08,0.0,0.05,0.0,-,1,70,103.91%,0.17777777777777778
STX,48.0,0.01,0.0,0.06,0.0,-,201,202,81.25%,0.020833333333333336
STX,49.0,0.01,0.0,0.06,-0.04,-80.00%,1,9,72.66%,0.020408163265306124
STX,50.0,0.02,0.0,0.06,-0.03,-60.00%,2,29,64.84%,0.04
STX,51.0,0.08,0.0,0.06,0.0,-,5,6,57.03%,0.1568627450980392
STX,52.0,0.09,0.01,0.08,0.01,+12.50%,6,203,52.34%,0.17307692307692307
STX,53.0,0.04,0.01,0.06,-0.08,-66.67%,88,113,46.29%,0.07547169811320754
STX,54.0,0.14,0.05,0.09,-0.09,-39.13%,23,79,41.02%,0.2592592592592593
STX,55.0,0.17,0.12,0.17,-0.33,-66.00%,72,115,37.70%,0.30909090909090914
STX,56.0,0.3,0.29,0.34,-0.41,-57.75%,57,296,35.35%,0.5357142857142857
STX,57.0,1.02,0.59,0.66,-0.19,-15.70%,21,113,33.79%,1.789473684210526
STX,58.0,1.17,1.09,1.18,-1.02,-46.58%,5,28,32.72%,2.0172413793103448
STX,59.0,2.58,1.71,1.94,-0.46,-15.13%,2,45,34.47%,4.372881355932204
STX,60.0,4.8,2.57,2.93,0.97,+25.33%,40,13,44.92%,8.0
STX,61.0,4.96,3.5,3.9,0.0,-,1,1,52.73%,8.131147540983607
STX,62.0,5.1,4.45,4.95,0.0,-,1,9,65.82%,8.225806451612902
STX,63.0,4.55,5.4,5.9,0.0,-,2,1,70.51%,7.222222222222221
STX,64.0,5.58,6.3,6.9,0.0,-,1,0,78.91%,8.71875
STX,65.0,2.92,7.4,7.9,0.0,-,1,0,86.91%,4.492307692307692
STX,66.0,4.05,8.35,8.9,0.0,-,1,0,94.53%,6.136363636363637
STX,67.0,3.05,9.5,9.9,0.0,-,2,0,60.94%,4.552238805970149
STX,68.0,4.1,10.35,10.9,0.0,-,8,0,109.18%,6.029411764705881
STX,69.0,4.2,11.35,11.9,0.0,-,-,1,116.02%,6.086956521739131
STX,70.0,5.43,12.35,13.0,0.0,-,1,0,134.38%,7.757142857142857
STX,71.0,5.43,13.5,13.9,0.0,-,-,0,81.25%,7.647887323943661
STX,73.0,14.7,15.35,15.9,0.0,-,-,0,142.19%,20.13698630136986
STX,78.0,21.9,20.3,20.9,0.0,-,1,1,171.48%,28.076923076923077
STX,80.0,23.6,22.35,22.9,0.0,-,1,0,182.42%,29.500000000000004
TPR,30.0,0.13,0.0,0.05,0.0,-,-,4,110.94%,0.4333333333333333
TPR,32.0,0.07,0.0,0.15,-0.03,-30.00%,3,9,103.13%,0.21875000000000003
TPR,33.0,0.1,0.05,0.15,0.0,-,15,19,94.14%,0.30303030303030304
TPR,34.0,0.21,0.1,0.2,0.0,-,54,54,87.30%,0.6176470588235293
TPR,35.0,0.3,0.25,0.35,0.0,-,16,87,88.67%,0.8571428571428572
TPR,36.0,0.49,0.4,0.55,0.02,+4.26%,21,30,84.77%,1.361111111111111
TPR,37.0,0.7,0.7,0.8,0.0,-,14,68,82.32%,1.8918918918918917
TPR,38.0,1.05,1.05,1.2,-0.1,-8.70%,3,831,79.39%,2.7631578947368425
TPR,39.0,1.5,1.55,1.7,0.0,-,409,497,76.76%,3.8461538461538463
TPR,40.0,2.46,2.15,2.35,0.86,+53.75%,1,53,73.83%,6.15
TPR,41.0,3.27,2.9,3.2,0.8,+32.39%,2,19,75.98%,7.975609756097561
TPR,42.0,4.0,3.8,4.0,0.0,-,4,6,75.59%,9.523809523809524
TPR,43.0,3.0,4.6,4.9,0.0,-,3,12,62.50%,6.976744186046512
TPR,44.0,2.05,5.6,6.0,0.0,-,-,3,84.38%,4.659090909090908
TXN,130.0,0.03,0.0,0.17,0.0,-,-,1,100.39%,0.023076923076923075
TXN,140.0,0.03,0.0,0.04,0.0,-,13,30,58.59%,0.02142857142857143
TXN,142.0,0.03,0.0,0.18,0.0,-,3,3,66.02%,0.02112676056338028
TXN,143.0,0.06,0.0,0.18,0.0,-,2,2,63.09%,0.04195804195804196
TXN,145.0,0.01,0.0,0.04,0.0,-,3,67,50.78%,0.006896551724137931
TXN,146.0,0.04,0.0,0.18,0.0,-,-,1,54.49%,0.0273972602739726
TXN,147.0,0.01,0.01,0.02,0.0,-,5,22,41.41%,0.006802721088435374
TXN,148.0,0.03,0.0,0.05,0.0,-,1,14,44.53%,0.020270270270270268
TXN,150.0,0.03,0.0,0.05,0.02,+200.00%,70,43,39.06%,0.019999999999999997
TXN,152.5,0.03,0.03,0.04,-0.01,-25.00%,14,129,31.25%,0.019672131147540982
TXN,155.0,0.07,0.06,0.09,-0.01,-12.50%,38,324,28.52%,0.04516129032258065
TXN,157.5,0.23,0.18,0.23,0.01,+4.55%,21,257,26.47%,0.14603174603174604
TXN,160.0,0.54,0.51,0.56,0.09,+20.00%,127,435,24.37%,0.3375
TXN,162.5,1.29,1.22,1.36,0.29,+29.00%,258,1643,23.51%,0.7938461538461539
TXN,165.0,2.5,2.4,2.72,0.39,+18.48%,86,373,22.12%,1.5151515151515151
TXN,167.5,4.55,4.35,4.8,1.22,+36.64%,3,43,24.17%,2.716417910447761
TXN,170.0,7.17,6.65,7.25,1.17,+19.50%,1,59,31.06%,4.2176470588235295
TXN,172.5,6.45,9.1,9.8,0.0,-,2,2,40.53%,3.739130434782609
TXN,175.0,12.5,11.65,12.25,1.5,+13.64%,1,39,45.90%,7.142857142857142
TXN,180.0,15.8,16.65,17.3,0.0,-,1,0,61.82%,8.777777777777779
TXN,182.5,18.3,19.15,19.8,0.0,-,1,1,68.26%,10.027397260273974
TXN,185.0,21.58,21.6,22.3,0.0,-,3,0,74.61%,11.664864864864864
TXN,192.5,28.72,29.1,29.85,0.0,-,1,0,95.31%,14.91948051948052
TXN,195.0,29.25,31.6,32.35,0.0,-,1,0,101.07%,15.0
TXN,210.0,38.6,46.55,47.3,0.0,-,1,0,129.49%,18.38095238095238
TXN,220.0,48.94,56.55,57.3,0.0,-,1,0,148.44%,22.245454545454542
URI,240.0,0.05,0.0,0.25,0.0,-,1,6,141.02%,0.020833333333333336
URI,250.0,0.15,0.0,0.4,0.0,-,-,14,134.38%,0.06
URI,260.0,0.1,0.0,0.3,0.0,-,8,66,114.65%,0.038461538461538464
URI,265.0,0.05,0.0,0.3,0.0,-,20,20,107.42%,0.01886792452830189
URI,270.0,0.1,0.0,0.3,0.0,-,7,57,100.39%,0.03703703703703704
URI,280.0,0.05,0.0,0.45,0.0,-,11,54,91.80%,0.017857142857142856
URI,285.0,0.05,0.0,0.35,0.0,-,5,19,81.45%,0.01754385964912281
URI,290.0,0.2,0.0,0.35,0.0,-,1,24,74.51%,0.06896551724137931
URI,295.0,0.35,0.05,0.1,0.0,-,18,35,59.96%,0.11864406779661016
URI,300.0,0.18,0.1,0.35,-0.02,-10.00%,3,53,63.38%,0.06
URI,305.0,0.43,0.05,0.45,0.0,-,30,35,57.42%,0.14098360655737704
URI,310.0,0.3,0.15,0.45,-0.2,-40.00%,1,57,52.05%,0.0967741935483871
URI,315.0,0.4,0.25,0.5,-0.3,-42.86%,1,321,49.85%,0.12698412698412698
URI,320.0,0.55,0.45,0.75,-0.35,-38.89%,6,53,46.44%,0.17187500000000003
URI,325.0,0.92,0.75,1.2,-0.61,-39.87%,7,278,43.73%,0.2830769230769231
URI,330.0,1.62,1.45,2.0,-1.48,-47.74%,9,55,41.80%,0.49090909090909096
URI,335.0,2.79,2.55,3.2,-1.28,-31.45%,10,41,39.58%,0.8328358208955224
URI,340.0,4.1,4.3,5.0,-2.95,-41.84%,3,124,37.49%,1.2058823529411764
URI,345.0,5.94,7.0,7.8,-2.51,-29.70%,5,50,37.43%,1.7217391304347827
URI,347.5,22.4,8.6,9.5,0.0,-,1,2,37.67%,6.446043165467626
URI,350.0,15.24,10.4,11.4,2.68,+21.34%,1,20,38.33%,4.354285714285714
URI,352.5,16.85,11.8,13.6,0.0,-,2,0,40.70%,4.780141843971632
URI,355.0,15.05,13.9,15.9,-5.05,-25.12%,3,39,43.43%,4.23943661971831
URI,357.5,29.0,16.1,18.7,0.0,-,3,18,51.10%,8.111888111888112
URI,360.0,24.67,18.5,20.7,-8.98,-26.69%,1,14,49.95%,6.852777777777779
URI,362.5,25.0,20.9,23.2,12.8,+104.92%,1,53,54.05%,6.896551724137931
URI,367.5,15.1,24.0,28.9,0.0,-,4,4,70.56%,4.108843537414966
URI,370.0,30.9,27.2,31.4,-3.8,-10.95%,2,10,74.63%,8.35135135135135
URI,372.5,15.7,27.8,34.8,0.0,-,-,2,88.82%,4.214765100671141
URI,375.0,48.19,31.0,36.6,0.0,-,6,7,84.96%,12.850666666666665
URI,380.0,39.0,37.2,41.5,-14.17,-26.65%,1,6,91.38%,10.263157894736842
URI,385.0,32.43,41.5,46.7,0.0,-,1,2,101.37%,8.423376623376623
URI,390.0,43.95,45.0,53.4,0.0,-,10,9,128.86%,11.26923076923077
URI,395.0,48.14,50.1,58.3,0.0,-,10,9,135.35%,12.1873417721519
URI,410.0,59.0,66.5,71.9,0.0,-,1,1,138.33%,14.390243902439023
URI,415.0,28.65,56.8,66.0,0.0,-,-,1,0.00%,6.903614457831325
WFC,25.0,0.02,0.0,0.01,0.0,-,88,103,150.00%,0.08
WFC,27.0,0.01,0.0,0.01,0.0,-,40,150,125.00%,0.037037037037037035
WFC,28.0,0.01,0.0,0.02,0.0,-,1,323,125.00%,0.03571428571428571
WFC,29.0,0.01,0.0,0.02,0.0,-,6,408,112.50%,0.034482758620689655
WFC,30.0,0.01,0.0,0.02,0.0,-,4,214,100.00%,0.03333333333333333
WFC,31.0,0.01,0.0,0.02,0.0,-,4,2792,87.50%,0.03225806451612903
WFC,32.0,0.01,0.0,0.02,0.0,-,5,2069,76.56%,0.03125
WFC,33.0,0.02,0.01,0.02,0.01,+100.00%,44,1632,68.75%,0.06060606060606061
WFC,34.0,0.02,0.01,0.03,-0.01,-33.33%,314,3013,60.16%,0.05882352941176471
WFC,35.0,0.03,0.02,0.03,-0.01,-25.00%,404,3925,50.00%,0.08571428571428572
WFC,36.0,0.05,0.04,0.06,-0.04,-44.44%,124,1583,45.31%,0.1388888888888889
WFC,36.5,0.07,0.06,0.08,-0.05,-41.67%,60,1468,41.21%,0.19178082191780824
WFC,37.0,0.1,0.1,0.12,-0.09,-47.37%,208,9395,38.09%,0.2702702702702703
WFC,37.5,0.2,0.17,0.19,-0.03,-13.04%,195,1618,35.55%,0.5333333333333334
WFC,38.0,0.3,0.29,0.31,-0.12,-28.57%,461,2070,33.59%,0.7894736842105263
WFC,38.5,0.49,0.46,0.49,-0.12,-19.67%,310,1807,31.64%,1.2727272727272727
WFC,39.0,0.76,0.72,0.75,-0.13,-14.61%,66,653,29.98%,1.948717948717949
WFC,39.5,1.12,1.05,1.12,0.09,+8.74%,4,1416,30.66%,2.835443037974684
WFC,40.0,1.56,1.47,1.55,0.08,+5.41%,10,1346,32.23%,3.9
WFC,40.5,1.92,1.88,2.06,-0.13,-6.34%,1,95,40.63%,4.7407407407407405
WFC,41.0,2.89,2.41,2.57,-0.38,-11.62%,2,457,48.63%,7.048780487804879
WFC,41.5,3.35,2.88,3.1,0.34,+11.30%,1,1,59.18%,8.072289156626507
WFC,42.0,3.4,3.35,3.6,-0.46,-11.92%,240,208,65.63%,8.095238095238095
WFC,42.5,3.85,3.85,4.1,0.0,-,7,10,72.07%,9.058823529411764
WFC,43.0,4.86,4.35,4.6,0.0,-,10,28,50.00%,11.30232558139535
WFC,43.5,4.65,4.85,5.1,0.0,-,5,4,54.69%,10.689655172413794
WFC,44.0,6.05,5.35,5.55,3.84,+173.76%,5,50,81.25%,13.749999999999998
WFC,44.5,5.4,5.85,6.1,0.0,-,7,6,64.06%,12.134831460674159
WFC,45.0,6.6,6.35,6.55,0.0,-,5,19,91.80%,14.666666666666666
WFC,46.0,7.38,7.35,7.6,0.0,-,20,122,75.78%,16.043478260869566
WFC,47.0,7.7,8.35,8.6,0.0,-,16,73,83.59%,16.382978723404257
WFC,47.5,10.0,8.85,9.1,0.0,-,3,4,87.50%,21.052631578947366
WFC,48.0,5.88,9.35,9.55,0.0,-,5,17,120.31%,12.25
WFC,50.0,10.8,11.35,11.6,0.0,-,4,24,106.25%,21.6
WFC,51.0,11.8,12.35,12.6,0.0,-,5,4,112.50%,23.137254901960784
WFC,52.0,12.75,13.35,13.6,0.0,-,26,23,118.75%,24.519230769230766
WFC,55.0,17.0,16.35,16.6,0.0,-,2,21,137.50%,30.909090909090907
WYNN,60.0,0.01,0.0,0.08,-0.01,-50.00%,4,4,237.50%,0.016666666666666666
WYNN,75.0,0.06,0.0,0.05,0.0,-,1,147,150.00%,0.07999999999999999
WYNN,80.0,0.02,0.0,0.06,0.01,+100.00%,11,32,129.69%,0.025
WYNN,85.0,0.4,0.0,0.18,0.0,-,1,5,126.17%,0.4705882352941177
WYNN,86.0,0.02,0.0,0.05,0.0,-,36,38,102.34%,0.023255813953488372
WYNN,88.0,0.09,0.0,0.05,0.0,-,20,20,93.75%,0.10227272727272727
WYNN,90.0,0.01,0.0,0.02,-0.02,-66.67%,15,28,78.13%,0.011111111111111112
WYNN,93.0,0.02,0.01,0.04,-0.04,-66.67%,15,21,74.22%,0.021505376344086023
WYNN,94.0,0.03,0.0,0.03,-0.04,-57.14%,66,34,66.41%,0.031914893617021274
WYNN,95.0,0.02,0.02,0.05,-0.05,-71.43%,412,11,69.53%,0.021052631578947368
WYNN,96.0,0.04,0.01,0.04,-0.18,-81.82%,39,120,62.89%,0.04166666666666667
WYNN,97.0,0.05,0.01,0.05,-0.04,-44.44%,434,128,60.55%,0.051546391752577324
WYNN,98.0,0.05,0.02,0.06,-0.06,-54.55%,209,16,58.98%,0.05102040816326531
WYNN,99.0,0.07,0.06,0.08,-0.06,-46.15%,262,159,60.16%,0.07070707070707072
WYNN,100.0,0.1,0.1,0.12,-0.05,-33.33%,524,179,60.55%,0.1
WYNN,101.0,0.14,0.14,0.15,-0.06,-30.00%,147,39,59.28%,0.13861386138613863
WYNN,102.0,0.2,0.19,0.22,-0.05,-20.00%,245,315,58.89%,0.19607843137254902
WYNN,103.0,0.27,0.27,0.29,-0.02,-6.90%,758,144,58.30%,0.26213592233009714
WYNN,104.0,0.38,0.37,0.42,0.02,+5.56%,441,271,58.40%,0.36538461538461536
WYNN,105.0,0.55,0.5,0.56,0.09,+19.57%,820,1085,58.06%,0.5238095238095238
WYNN,106.0,0.74,0.66,0.81,0.13,+21.31%,527,224,58.79%,0.6981132075471698
WYNN,107.0,0.96,0.89,0.96,0.21,+28.00%,349,271,57.72%,0.897196261682243
WYNN,108.0,1.15,1.1,1.36,0.19,+19.79%,910,211,58.50%,1.0648148148148149
WYNN,109.0,1.49,1.38,1.64,0.35,+30.70%,310,357,57.37%,1.3669724770642202
WYNN,110.0,1.89,1.81,1.92,0.46,+32.17%,2489,1140,56.79%,1.718181818181818
WYNN,111.0,2.25,2.21,2.3,0.4,+21.62%,404,200,55.71%,2.027027027027027
WYNN,112.0,2.73,2.68,2.9,0.56,+25.81%,913,287,56.47%,2.4375
